candidate_id;candidate_label;stratum;reply_id;platform;text;text_len;likes;sentiment;annotation_4class;confiance;annotateur;notes;guide
david_belliard;D. Belliard (EELV);low_engagement;ig_c_29;instagram;C’était un très beau moment 👏;6;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_15;instagram;Et quand on est responsable des recrutements d’animateurs pedo en école primaires, on démissionne? Ou tout simplement on se tait?;20;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_23;instagram;Et pourquoi jouer la transparence en indiquant le coût des travaux?;11;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_17;instagram;C'est sur qu'il doit, mais juste pour avoir une idée, y a eu combien de démissions ou de sanctions à la mairie de Paris après le nombre d'affaires de violences et d'agressions sexuelles sur des mineurs à l'ASE et dans le périscolaire des écoles maternelles depuis 3 ans ?;49;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_8;instagram;Vous êtes tous des paniers percés à droite comme à gauche.  Hidalgo = 10 milliards de dettes… BRAVO !!!!!!;19;0;SOUTIEN;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_9;instagram;On prend en charge oui mais qui prend en charge ???;11;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_30;instagram;Les socialistes viennent leurs nouveaux amis macronistes ?;8;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_24;instagram;Merci d’avoir privatiser ces espaces pour les habitants en en chassant les pauvres qui ont besoin de traverser Paris pour bosser. Avec la gauche la bourgeoisie obtient tout ce qu’elle veut;31;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;ig_c_12;instagram;Il faut aller plus loin : gratuité pour tous les résidents d'île-de-France;12;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);low_engagement;2012309727443616254;twitter;Ferme ta gueule @David_Belliard tu dis que de la merde pauvre chiasse.;12;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2011613135149621641;twitter;Vous me faite honte …;5;9;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;ig_c_376;instagram;Merci 😊 of course, j’ai signé également 😊;8;0;SOUTIEN;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2017726290753728789;twitter;"31 likes
Tu vas prendre une taule mémorable 😉🗳⏰";9;96;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2009379337959559237;twitter;Elle est pas première ministre ?;6;150;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2016188908459930023;twitter;On a bien vu la photo de vos collègues dans l’avion.;11;24;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2013477129409777767;twitter;La réalité est d'extrême droite;5;49;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2009542043526128073;twitter;Vous pensez vous allier avec ⤵️;6;82;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2011826254735917075;twitter;chaque semaine tu BALANCES, mais sinon c est quoi ton programme ??;12;22;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2011545985508589686;twitter;Plus jamais la gauche.;4;438;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);short;2009427681360687540;twitter;Parfait. Elle, c'est assurance défaite. 😂🤣😅;6;175;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2008878452376559741;twitter;Alors si vous ne limitez pas, c'est que vous êtes totalement incompétent car franchement, ce matin, bien avant le retour de la neige, les trottoirs étaient totalement impraticables, couverts de neige et verglacés, pas de sel. Et je parle des grands boulevards, pas d'une zone déserte. L'incompétence de l'équipe municipale actuelle est sans limite;54;68;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2017077999808483742;twitter;"Instaurer l apprentissage du Code de la Route pour tous les CM2 encadré par la Prevention Routière avec remise de certificat°
Obligat° pour tous les cyclistes d avoir le Code de la Route via permis conduire ou certificat°
Vous avez besoin de l Etat pour ca ? Vous avez foutu le B.";52;32;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2011575281233051865;twitter;"Tu sais quoi, nous sommes nombreux à nous être promis de ne plus jamais voter pour un PEP comme 
@egregoire et toi.  On vous ha*t et le mot est faible. refuser de parler de génocide ou d’apartheid après ces 3 années est tout simplement indécent. Alors peut être qu’on n’est pas la majorité mais sans nous, vous ne gagnerez jamais. Vous méritez les poubelles de l’Histoire.TOZ";66;35;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2008849298839208211;twitter;Mythomane, Rue Ordener dans le 18eme, axe Mairie (majeur), les trottoirs sont plein de neige et de glace encore à 11h30. Faut arrêter de raconter n’importe quoi mon gars, pour rappel ** ON VIT À PARIS **, on voit donc ce qui se passe et ce qui ne se passe pas.;51;337;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2011699516433420331;twitter;"« On va continuer » ?

Donc on continue :
➡️ le déficit et la dette qui explosent,
➡️ une ville de plus en plus sale,
➡️ des slogans à la place des résultats.

Les Parisiens ne demandent pas qu’on continue,
ils demandent qu’on corrige. La Gauche et l’extrême gauche en roue libre !";54;127;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2009029091500925386;twitter;Et vous , vous roulez pour @egregoire et LFI , c’est bien pire ! On ne veut pas d’antisémites à #Paris c’est clair ? On veut le beau #Paris , celui de notre enfance sans bobos et sans trottinettes..! Et surtout sans islamo-gauchistes ! On veut la sécurité , la propreté  etc..;52;202;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2014753796363309503;twitter;À votre place je ferai profil bas, cette arrogance à dire que vous avez tout bien fait est une honte minable 11 milliards de déficit à la ville de Paris le service de propreté, 75 % ne nettoie pas la ville. Ils sont dans les bureaux en train de se chauffer les fesses, mais vous n’avez pas honte franchement.;59;3;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;ig_c_356;instagram;Et les effectifs de police municipale, c’est pour quand ? 2026, un mois avant les élections sûrement. Vous êtes pathétique, je vois des gens se faire renverser sous mes yeux et rien n’est fait, mais bon, faut un peu de jugeote pour comprendre que même un maire peut participer à la lutte contre l’insécurité à sa petite échelle. De là à ce que ça rentre dans si petites têtes, y a du boulot !;74;0;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2015349114523844886;twitter;"On voit ce que l’on veut bien voir. 
Moi je vois un ps derrière la droite au second tour mais ça fait pas le dire…
C’est à l’image de votre action, démagogique, communicable mais loin de la réalité. 

Je vous invite à venir dans le 18eme, vous savez le truc au nord de Paris, 1/";55;63;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
david_belliard;D. Belliard (EELV);long;2013344078344171552;twitter;"Vous dites n'importe quoi Mr Belliard , obtenir un HML pour un Français lambda en règle est mission impossible ,vous le savez très bien . 
Quand a régulariser les travailleurs sans papiers , ce n'est pas dans les attributions d'une Ministre de la Culture ,ni de la Maire du 7 eme";51;9;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2019474007842533527;twitter;Davidou, allez à C-u-b-a! Vous verrez, c’est très sympa, inclusif, bio-bobo, latino-woke, extrême gauche friendly…;15;3;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2019389181240234312;twitter;Les taxis peuvent circuler ?;5;5;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2019401632161710437;twitter;Le « multiproprietaire » a fait de l’immobilier son activité professionnelle, il bosse , entretien , loue des biens fait fonctionner une économie avec des syndics, des travaux etc . Pourquoi il devrait avoir honte ? Arrêtez votre démagogie;39;4;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2019407022760796386;twitter;On connaît le programme.;4;5;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2023011240378069442;twitter;"Ah ah ah ah ah... ""Tourner une nouvelle page""... Le type est aux manettes depuis 12 ans !!! 😂";19;8;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
emmanuel_gregoire;E. Gregoire (PS);top_engagement;2019754942861324311;twitter;"Des grands projets de bétonnage. 
Avec toujours plus d’argent public. 
Toujours plus de dettes 
Toujours moins d’économies et d’entretien de l’existant.";21;7;NEUTRE;;;;;SOUTIEN=approuve/encourage/defend (bravo, quel boulot, enfin qqun de competent, je vote pour) | CRITIQUE=remet en cause les idees/programme avec arguments (et avec quel argent, vos chiffres sont faux) | HOSTILITE=attaque la personne, insulte, mepris (debile, la honte, schizo, degage) | IRONIE=sarcasme, second degre, faux eloge (Bravo... moque, emoji x1F921)
